Thời Gian,ID Xe,Loại Phương Tiện,Tốc Độ (km/h),Biển Số,Trạng Thái
2026-06-14 13:29:13,75,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:15,77,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:15,79,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:16,67,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:16,82,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:16,85,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:19,90,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:20,100,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:21,91,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:21,97,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:22,101,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:22,102,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:22,103,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:23,105,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:23,108,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:23,109,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:26,93,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:27,113,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:28,118,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:28,117,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:28,120,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:28,121,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:28,122,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:29,57,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:29,126,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:30,127,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:32,92,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:36,130,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:38,134,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:38,129,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:43,136,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:44,139,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:45,138,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:47,140,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:47,143,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:47,142,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:49,73,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:50,144,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:51,146,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:52,148,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:29:54,153,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:55,154,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:29:56,157,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:30:11,158,Xe buýt,0,Không rõ,Bình Thường
2026-06-14 13:30:17,159,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:30:21,161,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:30:38,162,Ô tô,0,Không rõ,Bình Thường
2026-06-14 13:50:44,4,Xe máy,0,Không rõ,Bình Thường
2026-06-14 13:50:45,1,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:20,39,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:20,25,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:20,37,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:20,18,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:20,21,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:07:20,28,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:20,40,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:21,33,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:21,47,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:21,43,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:21,46,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:21,2,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:21,36,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:21,22,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:22,29,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,34,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,48,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:22,49,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:22,27,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,30,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,55,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,51,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,54,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:22,50,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,57,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:22,59,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:23,38,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:23,64,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:23,19,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:23,53,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:23,35,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:24,70,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:24,71,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:24,69,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:24,68,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:24,72,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:24,73,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:24,31,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:24,76,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:24,66,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:25,23,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:25,79,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:25,3,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:25,20,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:25,61,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:25,82,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:26,85,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:26,81,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:26,83,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:26,90,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:26,91,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:27,87,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:27,10,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:28,16,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:28,96,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:28,101,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:28,12,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:28,100,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:29,75,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:29,88,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:29,104,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:29,1,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:29,116,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:29,118,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:29,92,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:29,115,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:29,117,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:30,119,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:31,122,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:31,123,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:31,128,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:31,99,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:31,130,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:32,132,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:32,105,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:33,136,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:34,129,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:35,138,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:35,125,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:35,141,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:35,144,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:36,154,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:36,155,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:36,60,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:36,156,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:36,157,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:36,161,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:07:37,159,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:37,168,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:37,170,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:37,158,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:38,143,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:38,163,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:38,178,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:38,175,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:40,180,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:41,190,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:41,191,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:07:41,113,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:41,192,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:42,17,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:42,174,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:42,195,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:43,199,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:07:43,201,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:43,24,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:43,205,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:44,203,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:07:44,209,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:44,210,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:44,208,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:07:45,213,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:45,202,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:45,167,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:45,181,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:46,206,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:46,207,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:46,14,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:46,11,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:46,186,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:46,215,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:56,232,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:56,237,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:56,230,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:56,238,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:57,249,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:57,250,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:57,252,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:57,254,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:57,247,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:57,251,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:57,256,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:57,260,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:57,235,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:58,231,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:58,233,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:58,264,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:59,267,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:59,268,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:59,227,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:07:59,228,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:07:59,269,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:00,226,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:01,272,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:01,275,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:01,274,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:02,270,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:02,277,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:03,224,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:03,281,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:03,282,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:04,276,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:04,284,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:05,286,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:05,288,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:05,293,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:06,222,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:06,292,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:06,299,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:06,298,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:06,290,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:07,273,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:07,302,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:08,303,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:08,305,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:08,306,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:08,300,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:08,308,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:09,310,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:08:11,221,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:08:11,324,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:36,345,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:37,269,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:37,342,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:37,344,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:38,349,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:39,347,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:39,348,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:39,350,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:39,341,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:40,339,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:40,338,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:40,351,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:40,354,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:41,355,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:41,340,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:42,235,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:44,330,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:44,361,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:44,358,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:44,360,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:45,343,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:10:45,364,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:45,367,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:45,365,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:46,374,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:47,370,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:47,376,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:47,308,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:48,378,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:48,379,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:49,368,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:49,371,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:49,383,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:49,385,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:49,389,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:49,390,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:49,391,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:49,393,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:50,337,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:51,386,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:51,399,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:53,302,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:53,369,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:55,409,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:55,410,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:10:57,336,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:58,373,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:10:59,401,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:04,414,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:04,406,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:11:04,415,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:06,418,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:07,419,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:07,420,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:11:08,416,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:11:08,422,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:11:08,423,Xe tải,0,Không rõ,Bình Thường
2026-06-14 14:11:11,425,Xe buýt,0,Không rõ,Bình Thường
2026-06-14 14:11:18,441,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:18,428,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:18,438,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:18,439,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:18,442,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:19,449,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:19,450,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:20,458,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:20,445,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:20,447,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:20,453,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:11:21,433,Ô tô,0,Không rõ,Bình Thường
2026-06-14 14:11:21,461,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:21,462,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:21,463,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:11:21,431,Xe máy,0,Không rõ,Bình Thường
2026-06-14 14:24:54,4,Xe tải,0,Không rõ,Bình Thường
2026-06-15 11:39:58,6,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:39:59,9,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:39:59,10,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:39:59,2,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:39:59,1,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:39:59,15,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,4,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,13,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,18,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,12,Xe máy,0,Không rõ,Bình Thường
2026-06-15 11:40:00,24,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,22,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,26,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,27,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,3,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:00,5,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:01,16,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:01,25,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:01,28,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:01,29,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:02,33,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:03,41,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:05,47,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:05,52,Ô tô,0,Không rõ,Bình Thường
2026-06-15 11:40:06,55,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 11:40:07,58,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:36,5,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:52:36,15,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:52:37,16,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:39,19,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:40,11,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:40,24,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:52:41,20,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:52:41,26,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:41,27,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:52:42,9,Xe tải,0,Không rõ,Bình Thường
2026-06-15 20:52:42,30,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:52:42,31,Xe tải,0,Không rõ,Bình Thường
2026-06-15 20:52:42,7,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:43,32,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:52:44,34,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:44,10,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:48,6,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:49,3,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:52,8,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:52:55,44,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:52:55,1,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:52:56,42,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:52:58,51,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:52:59,52,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:52:59,53,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:53:01,55,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:01,54,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:01,58,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:02,61,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:02,57,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:03,63,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:04,49,Ô tô,61,Không rõ,Quá Tốc Độ
2026-06-15 20:53:05,18,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:07,29,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:07,69,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:08,68,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:08,70,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:09,73,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:10,43,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:10,82,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:11,66,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:11,83,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:11,4,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:12,85,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:13,25,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:15,28,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:17,89,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:17,86,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:19,94,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:21,97,Xe tải,0,Không rõ,Bình Thường
2026-06-15 20:53:21,98,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:21,41,Ô tô,42,Không rõ,Bình Thường
2026-06-15 20:53:21,96,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:21,100,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:23,103,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:23,104,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:23,102,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:24,106,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:53:25,108,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:26,56,Ô tô,33,Không rõ,Bình Thường
2026-06-15 20:53:26,112,Xe máy,0,Không rõ,Bình Thường
2026-06-15 20:53:27,110,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:30,114,Xe buýt,0,Không rõ,Bình Thường
2026-06-15 20:53:30,115,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:30,2,Ô tô,0,Không rõ,Bình Thường
2026-06-15 20:53:31,118,Ô tô,0,Không rõ,Bình Thường
